"Id","Creation Time","Tags","parameters/method","parameters/disc_model/model_name","parameters/dataset","metrics/cf/K_vectors","parameters/counterfactuals/origin_class","metrics/cf/valid_cf_disc","metrics/cf/flow_prob_condition_acc","metrics/cf/cf_belongs_to_group","metrics/cf/plausibility","metrics/cf/flow_log_density_cfs","metrics/cf/dissimilarity_proximity_continuous_euclidean","metrics/cf/dissimilarity_proximity_continuous_manhatan","metrics/cf/isolation_forest_scores_cfs","metrics/cf/lof_scores_cfs","parameters/counterfactuals/alpha","parameters/counterfactuals/alpha_k","parameters/counterfactuals/alpha_s"
"COUN-8167","2024-05-19 19:53:51","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultilayerPerceptron","BlobsDataset","5.0","1","1.0","0.9300000071525574","1.0","0.014190954441646761","2.2598395347595215","0.3724953219190688","0.5222861376404763","0.006680554454384286","1.1001255512237549","10","1000","1000"
"COUN-7920","2024-05-19 18:34:25","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultinomialLogisticRegression","BlobsDataset","1.0","2","1.0","0.9300000071525574","1.0","0.016177115855179735","2.206017017364502","0.5931453335004061","0.8171985660330392","-0.015025594432658504","1.1082161664962769","1","1000","100"
"COUN-8151","2024-05-19 19:49:39","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultilayerPerceptron","BlobsDataset","1.0","1","1.0","0.9300000071525574","1.0","0.015327889856230428","2.2221016883850098","0.3726373685094256","0.5235356700420379","0.005747348689402334","1.1089478731155396","10","100","10"
"COUN-8185","2024-05-19 20:02:40","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultilayerPerceptron","BlobsDataset","1.0","1","1.0","0.9300000071525574","1.0","0.014607263297628017","2.4487977027893066","0.38602274592401875","0.5423010683059692","0.015471001520375605","1.0992686748504639","100","1000","10"
"COUN-8127","2024-05-19 19:43:41","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultilayerPerceptron","BlobsDataset","1.0","1","1.0","0.9300000071525574","1.0","0.015798607946260364","2.1663718223571777","0.3694939800660017","0.5191456127166748","0.0036515224840244615","1.1094194650650024","1","1000","10"
"COUN-8267","2024-05-19 20:33:37","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultilayerPerceptron","BlobsDataset","1.0","2","1.0","0.9300000071525574","1.0","0.018132974676312405","2.264817476272583","0.5899376492916542","0.8125252990261651","-0.017644171802521723","1.114159107208252","10","1000","10"
"COUN-7963","2024-05-19 18:45:19","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultinomialLogisticRegression","BlobsDataset","1.0","2","1.0","0.9300000071525574","1.0","0.013006878054205459","2.5537474155426025","0.6148449711473717","0.8464420677558518","0.0018970953253592644","1.0754297971725464","100","1000","1"
"COUN-8255","2024-05-19 20:29:38","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultilayerPerceptron","BlobsDataset","4.0","2","1.0","0.9300000071525574","1.0","0.018570535062384264","2.1915643215179443","0.5838062657066039","0.8049841694370844","-0.021824300860970723","1.1238492727279663","1","1000","1000"
"COUN-7871","2024-05-19 18:16:53","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultinomialLogisticRegression","BlobsDataset","13.0","1","1.0","0.9300000071525574","1.0","0.013998797728474949","2.6007516384124756","0.39927627975080127","0.5584976416826248","0.024040446196057975","1.0726860761642456","100","100","1000"
"COUN-7910","2024-05-19 18:32:59","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultinomialLogisticRegression","BlobsDataset","13.0","2","1.0","0.9300000071525574","1.0","0.014879048363823406","2.271116256713867","0.591548739996012","0.8146128927008249","-0.012910586427350039","1.102280616760254","1","1","10"
"COUN-7971","2024-05-19 18:48:48","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultinomialLogisticRegression","BlobsDataset","1.0","2","1.0","0.9300000071525574","1.0","0.012922800317079128","2.535824775695801","0.6139409708080953","0.8450815398828126","0.0010143813481096758","1.0791782140731812","100","1000","10"
"COUN-7981","2024-05-19 18:53:47","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultinomialLogisticRegression","BlobsDataset","1.0","2","1.0","0.9300000071525574","1.0","0.012370854207063086","2.644578218460083","0.6223884434958055","0.856536892785225","0.007030068234935028","1.0638010501861572","100","1000","100"
"COUN-7933","2024-05-19 18:37:15","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultinomialLogisticRegression","BlobsDataset","1.0","2","1.0","0.9300000071525574","1.0","0.015425567685922953","2.3233306407928467","0.5999609892007538","0.8257306526438333","-0.010379921765748125","1.1024452447891235","10","1000","1"
"COUN-7989","2024-05-19 18:56:22","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultinomialLogisticRegression","BlobsDataset","5.0","2","1.0","0.9300000071525574","1.0","0.012971314114737209","2.588592529296875","0.6174716387741832","0.850086718632374","0.004177643224527346","1.0752125978469849","100","1000","1000"
"COUN-8248","2024-05-19 20:28:20","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultilayerPerceptron","BlobsDataset","15.0","2","1.0","0.9300000071525574","1.0","0.018563513799849413","2.2087104320526123","0.5844665260699887","0.8045383952395059","-0.02089101068547764","1.1206241846084595","1","10","100"
"COUN-8266","2024-05-19 20:33:13","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultilayerPerceptron","BlobsDataset","1.0","2","1.0","0.9300000071525574","1.0","0.01807075173097212","2.2516095638275146","0.5891343748290137","0.8114815758005716","-0.01841022758719943","1.1154569387435913","10","100","10"
"COUN-8283","2024-05-19 20:38:48","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultilayerPerceptron","BlobsDataset","1.0","2","1.0","0.9300000071525574","1.0","0.014906501811187117","2.4939355850219727","0.6060024300274087","0.8341083507076837","-0.00429282317275337","1.0899991989135742","100","100","1"
"COUN-7801","2024-05-19 17:52:50","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultinomialLogisticRegression","BlobsDataset","41.0","1","1.0","0.9300000071525574","1.0","0.01445275500516478","2.2667205333709717","0.36743076241904565","0.5138237607479096","0.011156113943871171","1.0768324136734009","1","10","1000"
"COUN-7924","2024-05-19 18:35:02","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultinomialLogisticRegression","BlobsDataset","15.0","2","1.0","0.9300000071525574","1.0","0.015493767428369132","2.2561092376708984","0.5943815967360984","0.8174484045640565","-0.014214072878336273","1.1016126871109009","1","100","1000"
"COUN-7936","2024-05-19 18:38:30","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultinomialLogisticRegression","BlobsDataset","1.0","2","1.0","0.9300000071525574","1.0","0.01590290125059868","2.273308753967285","0.5972907426858546","0.8219836576119997","-0.013193367847352595","1.104759693145752","10","100","10"
"COUN-8119","2024-05-19 19:42:38","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultilayerPerceptron","BlobsDataset","1.0","1","1.0","0.9300000071525574","1.0","0.015828217054015856","2.149034023284912","0.36856015397246067","0.5178594791889191","0.0030364870126772807","1.1105587482452393","1","100","1"
"COUN-8146","2024-05-19 19:47:47","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultilayerPerceptron","BlobsDataset","1.0","1","1.0","0.9300000071525574","1.0","0.01540741064844829","2.211674451828003","0.3721121273149231","0.5228913402557374","0.0055905814109924075","1.1094609498977661","10","1000","1"
"COUN-8273","2024-05-19 20:35:13","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultilayerPerceptron","BlobsDataset","1.0","2","1.0","0.9300000071525574","1.0","0.017861672694426144","2.2928473949432373","0.5922263904558518","0.8151821617619135","-0.016221805766523104","1.114281415939331","10","1000","100"
"COUN-8252","2024-05-19 20:28:59","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultilayerPerceptron","BlobsDataset","58.0","2","1.0","0.9300000071525574","1.0","0.018572422656959756","2.248870849609375","0.5739756653956163","0.792515324188862","-0.020869761711702607","1.127924919128418","1","1","1000"
"COUN-8261","2024-05-19 20:31:57","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultilayerPerceptron","BlobsDataset","1.0","2","1.0","0.9300000071525574","1.0","0.018020309431244608","2.2582595348358154","0.5896748895491364","0.8120303015247918","-0.017967136197367693","1.1153334379196167","10","1000","1"
"COUN-8300","2024-05-19 20:49:24","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultilayerPerceptron","BlobsDataset","3.0","2","1.0","0.9300000071525574","1.0","0.014351570213491443","2.517474412918091","0.6076475080109813","0.8371581806079484","-0.0031365276967490175","1.0895473957061768","100","1000","1000"
"COUN-8295","2024-05-19 20:46:43","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultilayerPerceptron","BlobsDataset","1.0","2","1.0","0.9292929172515869","1.0","0.01493507075061308","2.4868967533111572","0.6077108911657918","0.836704243146203","-0.004913846706076955","1.092349886894226","100","1000","100"
"COUN-8412","2024-05-19 21:20:31","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultinomialLogisticRegression","WineDataset","3.0","1","1.0","0.9285714030265808","0.8571428571428571","0.5171074202382406","7.404355049133301","0.753278500074676","2.264599025249481","0.04923210218252348","1.0703707933425903","10","10","1"
"COUN-8613","2024-05-19 22:12:27","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultilayerPerceptron","WineDataset","4.0","1","1.0","0.9285714030265808","0.7142857142857143","0.538153554177384","6.573074817657471","0.6397160524746853","1.9461591223786985","0.05927234001917327","1.067393183708191","10","10","1"
"COUN-8159","2024-05-19 19:51:47","[""no_plausability"",""Q1_log_prob_threshold"",""all_methods"",""lambda_ablation"",""19.05"",""GCE""]","GCE","MultilayerPerceptron","MoonsDataset","3.0","1","0.9514563083648682","0.9285714030265808","1.0","0.046858803311422115","1.0174480676651","0.4890550057190488","0.6897876097853961","-0.01103768154706982","1.272626519203186","10","100","100"
"COUN-8436","2024-05-19 21:29:00","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultinomialLogisticRegression","WineDataset","8.0","1","1.0","0.9285714030265808","1.0","0.4801631776742594","8.190443992614746","0.6583187536348258","2.1093470406319415","0.06606135819426322","1.0532371997833252","100","1","100"
"COUN-8161","2024-05-19 19:52:23","[""no_plausability"",""Q1_log_prob_threshold"",""all_methods"",""lambda_ablation"",""19.05"",""GCE""]","GCE","MultilayerPerceptron","MoonsDataset","1.0","1","0.9514563083648682","0.9285714030265808","1.0","0.04675061034796663","1.0059165954589844","0.4884120166416767","0.6891813777857555","-0.011407825795886083","1.2718042135238647","10","1000","100"
"COUN-8460","2024-05-19 21:38:05","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultinomialLogisticRegression","WineDataset","8.0","1","1.0","0.9285714030265808","0.9285714285714286","0.4935625280008108","8.409507751464844","0.7806905449635754","2.4920729475894143","0.049794158093130245","1.075753092765808","1000","100","1000"
"COUN-8192","2024-05-19 20:05:55","[""no_plausability"",""Q1_log_prob_threshold"",""all_methods"",""lambda_ablation"",""19.05"",""GCE""]","GCE","MultilayerPerceptron","MoonsDataset","1.0","1","0.9514563083648682","0.9285714030265808","1.0","0.03701063177146407","1.2660683393478394","0.5062331651053946","0.713726040144565","-0.008610901000504597","1.2024435997009277","100","1000","100"
"COUN-8411","2024-05-19 21:20:13","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultinomialLogisticRegression","WineDataset","6.0","1","1.0","0.9285714030265808","0.8571428571428571","0.4964284619486087","8.221295356750488","0.5779039735479621","1.8358647551919733","0.06672537628937845","1.0452772378921509","10","1","1"
"COUN-8630","2024-05-19 22:17:08","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultilayerPerceptron","WineDataset","4.0","1","1.0","0.9285714030265808","0.7142857142857143","0.48057809067459833","7.088498592376709","0.6694661544127168","2.0691603627055883","0.06363886762529844","1.0545562505722046","100","10","1"
"COUN-8612","2024-05-19 22:12:05","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultilayerPerceptron","WineDataset","6.0","1","1.0","0.9285714030265808","0.8571428571428571","0.5073464437291341","7.118350982666016","0.5255801276818384","1.5625257106231791","0.07445021627939373","1.0314561128616333","10","1","1"
"COUN-8420","2024-05-19 21:23:27","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultinomialLogisticRegression","WineDataset","6.0","1","1.0","0.9285714030265808","1.0","0.5231387463145781","7.7541656494140625","0.6507930200040145","1.9908083589481456","0.05513982080071545","1.059173822402954","10","10","100"
"COUN-8650","2024-05-19 22:24:31","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultilayerPerceptron","WineDataset","3.0","1","1.0","0.9285714030265808","0.7857142857142857","0.49072409933527184","7.135411739349365","0.7254027153294175","2.164732575682657","0.06056805507028045","1.0563429594039917","1000","1000","1"
"COUN-8142","2024-05-19 19:46:27","[""no_plausability"",""Q1_log_prob_threshold"",""all_methods"",""lambda_ablation"",""19.05"",""GCE""]","GCE","MultilayerPerceptron","MoonsDataset","1.0","1","0.9514563083648682","0.9285714030265808","1.0","0.047392252591352046","0.9833179116249084","0.48737010049838614","0.6877050726099548","-0.012103504268642415","1.275627613067627","10","100","1"
"COUN-8170","2024-05-19 19:54:47","[""no_plausability"",""Q1_log_prob_threshold"",""all_methods"",""lambda_ablation"",""19.05"",""GCE""]","GCE","MultilayerPerceptron","MoonsDataset","5.0","1","0.9320388436317444","0.9270833134651184","1.0","0.04525504086142277","1.0467424392700195","0.48568811513846016","0.6841541443330547","-0.011321241908862717","1.2639409303665161","10","1000","1000"
"COUN-8152","2024-05-19 19:49:48","[""no_plausability"",""Q1_log_prob_threshold"",""all_methods"",""lambda_ablation"",""19.05"",""GCE""]","GCE","MultilayerPerceptron","MoonsDataset","1.0","1","0.9411764740943909","0.9270833134651184","1.0","0.044343335769517565","1.0471454858779907","0.4880107469735535","0.6882150248638936","-0.011215882212996757","1.255771517753601","10","1000","10"
"COUN-8398","2024-05-19 21:17:56","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultinomialLogisticRegression","WineDataset","6.0","1","0.9285714030265808","0.9230769276618958","0.9285714285714286","0.4922948312738483","7.445677757263184","0.566319761837802","1.7759660955231924","0.07001787696951771","1.0444947481155396","1","1","10"
"COUN-8600","2024-05-19 22:09:47","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultilayerPerceptron","WineDataset","8.0","1","1.0","0.9230769276618958","1.0","0.5588296953255062","6.14631986618042","0.4384665531309001","1.2877864035276265","0.06454043095617866","1.0586628913879395","1","1","10"
"COUN-8618","2024-05-19 22:13:45","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultilayerPerceptron","WineDataset","4.0","1","1.0","0.9230769276618958","0.8461538461538461","0.5073329242315121","6.905576229095459","0.5991275333438156","1.7130543334552875","0.06547887080039644","1.039871096611023","10","10","10"
